@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
11.2026,8.75698
10.7777,10.9387
3.67759,-0.944235
-0.255732,8.06837
4.16396,11.0404
10.8051,9.71849
6.46928,0.945053
9.17193,-4.52783
11.3584,12.7269
1.02161,2.18473
2.65308,-0.460631
12.8438,7.22219
0.335432,-0.145461
0.972523,-0.571811
8.65089,10.5933
9.10197,12.8327
12.0995,4.31138
0.168008,-2.03178
10.259,-0.98786
0.858096,-0.369566
-2.66842,0.406521
3.47825,-2.14059
-3.57772,3.28208
10.2763,8.89078
-0.579583,-1.85879
0.194562,10.4717
9.62504,1.12688
-1.8405,10.2158
0.830031,2.89861
-0.423129,0.457362
9.09938,10.526
9.34484,0.980646
11.7687,8.33691
10.8362,-2.85463
5.52301,1.93924
-1.66788,11.7931
-0.946547,1.13217
15.5706,9.2696
9.87384,11.4598
-1.7742,11.2581
6.03219,-4.72825
-1.16855,-0.228096
7.5084,10.788
11.5578,11.8791
11.3777,-0.00804024
10.7195,8.08855
2.36282,10.317
10.4296,0.401526
-0.820624,0.701993
11.6177,-1.447
11.9708,13.3025
9.77966,9.93818
10.5254,10.8748
11.4578,6.61146
-3.45954,0.178698
13.7181,8.71435
8.02947,0.744465
2.30322,-1.77192
3.00189,0.833134
-0.146437,1.27856
8.54994,11.8137
12.193,11.5194
11.9307,0.249349
-0.218598,1.57201
8.01771,1.89895
11.6276,9.0659
-1.77294,-0.219129
-1.75483,10.6753
7.35056,9.42417
10.9608,0.348227
12.836,10.8349
0.885437,1.66435
2.32848,-0.74909
1.53677,2.42169
1.57588,-3.23956
1.0857,10.3595
1.72002,10.5358
2.75031,8.18588
1.64522,10.707
1.91625,11.6946
9.22933,13.9351
9.81527,9.68599
12.237,9.06315
8.5473,4.07281
-2.40314,2.79471
1.06891,-0.745644
9.14173,9.99963
11.3003,10.4516
8.0216,7.65925
9.84587,9.02506
11.3303,8.74822
10.9933,6.19285
11.4095,7.46356
10.7683,13.6537
10.0783,10.0065
2.3631,-1.95021
11.2113,15.1372
12.1961,2.51581
14.5526,13.8872
