@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
10.8051,9.71849
2.42021,2.8181
6.54614,10.2766
9.5454,-2.02859
10.6664,-2.79645
0.940038,11.1236
13.9419,5.67947
10.0897,10.8916
13.6348,8.40862
1.84621,-0.604547
12.1924,8.95816
8.98839,7.48958
13.5395,8.23445
4.72804,8.78423
10.7446,-0.113716
0.849104,-0.210371
11.6708,7.65239
11.9708,13.3025
-0.949451,8.49428
0.0808853,0.189138
9.16996,-0.793744
-0.645668,9.29526
9.14173,9.99963
6.14589,10.8131
12.2038,-2.03743
6.97773,-3.14714
3.97455,-1.06131
8.62556,12.5514
8.5823,11.2478
11.6392,-1.14463
8.65089,10.5933
10.0997,-1.61675
10.084,8.74642
2.13731,-2.13039
10.6992,10.6334
8.44684,-0.430291
4.16588,10.8579
-1.96732,11.8286
1.49894,3.68816
9.47169,13.3645
-2.72043,10.004
9.68885,-2.70928
12.8041,2.60242
1.19656,2.54922
10.1102,9.28457
-1.5736,7.43722
4.64698,9.7038
8.04627,8.20369
2.08526,0.350504
12.5926,6.65122
-2.96738,1.82463
12.3379,0.241898
-3.91234,-3.43795
13.2233,-1.99657
3.00189,0.833134
9.18789,7.72991
-1.81283,-0.790834
8.45374,8.25234
14.9283,1.59718
9.81819,0.983158
12.2465,10.4894
12.0082,9.5426
-1.78727,9.20247
1.40444,8.41619
6.87164,-0.143265
10.2131,1.99959
10.0384,9.52178
1.64522,10.707
-2.68987,7.10161
10.3079,7.6024
-6.13967,11.0261
0.786027,-2.77921
0.452564,2.1635
0.165042,11.1848
10.3486,13.2218
9.03403,-0.76276
2.11018,10.1924
11.8697,11.1593
8.48151,8.34905
11.5502,8.77388
10.1746,7.05434
1.0119,12.4349
1.5985,-3.4278
3.43452,7.23192
1.47548,-2.45438
12.0811,7.32609
0.481845,-1.08678
3.24103,11.484
1.27692,-1.59119
12.5455,8.44122
-1.0656,6.98466
10.6278,-0.611762
11.3646,7.68138
8.52211,10.857
2.99106,9.99333
11.8905,10.4887
-4.16528,11.0152
10.7698,12.0919
9.91341,0.0545734
10.2973,-0.815275
11.9512,10.8684
1.86301,-0.693337
12.019,9.46032
9.67818,0.618563
10.8188,10.5232
9.83506,-0.391023
11.7687,8.33691
1.42117,-0.673289
10.8073,8.50124
1.92942,13.2582
7.69622,10.3796
-2.76883,10.4762
10.4576,11.7159
-1.15206,-3.95319
0.402025,12.8593
8.2291,5.68611
9.07247,9.02884
15.9539,2.70469
9.93044,11.6632
-0.369138,-1.54487
13.2456,8.38442
12.1339,10.0477
0.972523,-0.571811
11.1645,11.8258
-0.992663,2.57762
9.12567,11.0069
11.7665,0.316389
10.4363,-2.41662
8.3429,6.78901
-2.63203,12.8567
-3.13593,-0.695068
-1.1926,13.0926
2.42157,12.1385
-2.78706,7.70314
1.88995,9.31191
9.87799,0.972862
10.437,11.3347
10.5424,12.3438
11.363,3.75779
4.67601,10.149
2.08746,8.01096
1.97409,1.79215
-2.1902,10.1435
10.6499,11.5011
0.890203,9.12201
0.620538,-3.88896
9.85262,8.24078
12.3458,-3.2733
9.6695,2.87524
1.33916,-0.168749
7.7203,10.1699
10.5074,5.6615
-1.72782,10.1526
0.63753,13.9609
8.53328,-3.74741
-1.58396,11.949
9.07439,8.33978
9.78445,10.3193
2.43296,4.28168
12.9466,13.2051
12.431,1.89168
1.72002,10.5358
-0.281573,-1.64008
-5.6814,0.702193
1.75649,13.7525
11.3663,-0.32651
1.62099,-3.64251
2.69018,-0.945095
9.6263,9.51044
7.35973,10.8135
10.7651,-0.637655
-0.330494,2.99032
1.91625,11.6946
12.6122,12.7167
2.46943,9.57827
8.01785,10.5525
1.31078,0.83191
-4.73976,10.2234
-0.218598,1.57201
8.99295,6.53347
11.4095,7.46356
10.802,0.956605
11.6119,9.80137
3.68463,1.18731
9.71022,-3.23037
8.73552,0.675035
-2.02523,-1.32316
9.1496,11.5714
9.73108,10.8062
-2.25268,11.8395
12.7208,7.70933
0.167535,8.98793
10.6347,8.8983
7.14227,-2.23455
11.036,8.46403
12.1638,8.07521
10.1417,8.16177
1.70694,11.4128
14.277,7.7331
9.69399,-3.95409
-0.403583,-0.732989
9.98021,10.3726
8.43957,12.4901
11.2709,-0.671595
0.591039,-0.691381
13.248,9.30023
5.98094,-2.14179
12.6377,7.94499
0.858096,-0.369566
7.93032,1.7045
0.134836,-0.443483
12.0995,4.31138
9.42364,12.6233
11.1056,2.9693
2.16764,-0.311814
1.42139,11.5197
11.2062,13.8963
-0.395254,-2.24758
11.3777,-0.00804024
1.02161,2.18473
8.88564,-4.95233
9.30566,7.542
10.259,-0.98786
0.753684,1.22716
9.695,9.09234
10.3314,12.871
8.34186,-1.1924
3.04809,4.59568
-3.86655,-2.76241
9.34071,1.47134
9.92877,0.922596
0.716826,4.64089
12.8301,11.2696
2.38316,10.8752
-1.35415,10.0662
11.3303,8.74822
-2.97582,11.4913
8.11791,11.4117
7.44953,8.27058
-0.276468,9.23476
-3.03217,10.1515
8.62857,9.66298
-0.297456,10.6331
5.97507,10.1027
2.37378,10.6434
-2.57237,12.022
1.99788,3.17003
13.7181,8.71435
8.77491,8.00527
-0.375475,11.8639
3.67759,-0.944235
2.36497,-1.08259
1.08957,3.92685
12.4237,13.5486
11.3958,12.9623
0.194562,10.4717
7.15508,8.21918
3.89104,-0.0821235
-3.95141,12.1503
4.67629,0.166561
11.1878,10.4443
-0.71307,11.0352
-0.714954,-1.20405
-0.192926,10.0472
7.52451,5.08716
11.5519,7.7021
-1.7658,10.398
10.5392,10.6736
9.37968,-2.47524
2.42599,0.846955
9.81235,9.67958
11.1078,14.9324
12.1058,1.5459
-1.7742,11.2581
10.3044,-2.52951
11.4861,-2.93845
10.8361,-2.92963
-1.20183,7.08151
11.5558,0.236401
13.1173,8.33278
9.42097,0.977441
9.87384,11.4598
-0.284288,11.4891
9.27701,-1.36731
-1.00985,-2.47824
-3.42522,8.78124
4.16396,11.0404
11.721,-0.342913
9.62504,1.12688
-3.45954,0.178698
12.8322,2.30588
9.85264,5.69592
9.60604,9.67178
-1.66078,0.429776
1.91479,12.1012
-0.766376,9.8924
3.31951,6.9207
10.1288,10.598
13.3593,12.7495
7.08104,8.13574
0.371576,1.02074
11.1482,7.50987
2.19707,10.7755
-0.975366,-1.21564
10.7195,8.08855
11.5831,11.7797
2.83137,-3.74426
9.1322,11.5735
0.579608,-0.666895
-2.80801,12.0241
7.69215,-5.37808
7.58705,2.6877
11.9354,-2.35856
-3.66954,9.2038
-2.56802,8.55961
9.43467,-0.283542
3.64861,-2.17131
10.9933,6.19285
9.67796,8.36794
0.608973,10.3172
-1.51166,8.80485
1.38406,-0.354549
0.782322,-2.0979
11.2226,9.04498
-0.464386,12.2887
-3.87262,1.64272
6.80068,10.5643
7.82579,12.9131
-0.155889,-1.48842
13.273,10.0238
8.54994,11.8137
3.47825,-2.14059
12.4972,12.3529
0.269024,6.25937
-2.04304,6.3212
-2.56648,8.23383
0.520017,9.56034
-3.57772,3.28208
-2.6305,6.71448
0.386252,10.754
10.9608,0.348227
1.6724,0.47212
12.193,11.5194
1.39285,1.50001
7.79037,9.16634
10.0355,4.0818
10.2975,12.7944
10.469,-0.880681
11.6177,-1.447
11.6784,11.2498
10.2676,10.2459
-0.234565,9.38178
-0.28952,12.9287
4.46508,10.3012
9.43054,2.08065
2.29553,2.30515
5.98271,0.00238253
-0.633825,0.591556
11.365,1.00494
11.1909,7.76906
8.0216,7.65925
-0.892099,12.4153
10.7089,8.4083
-2.5947,-1.83537
0.0701485,13.1913
9.48003,12.6462
3.14429,10.9347
9.57703,9.57526
0.786975,-1.29328
12.7508,7.3146
-1.61242,0.440452
-1.58116,10.6418
-1.53454,9.30659
9.22151,0.134862
13.5175,-2.63983
0.609742,0.251508
8.93033,2.16935
-0.296291,8.2122
10.8296,-2.25649
13.5599,9.01813
9.3493,11.4929
6.88072,1.61472
11.0707,12.3296
8.09707,2.08737
5.29354,9.8037
0.058936,8.56131
7.52462,9.39918
-2.46225,10.0478
9.23873,7.7269
12.8766,10.4393
12.7371,10.1957
2.78817,1.31276
-3.04905,-1.76264
2.68635,4.60259
9.7816,9.41973
-0.0243601,11.5824
-0.351842,10.288
8.21559,6.11077
0.168008,-2.03178
6.9313,2.48433
-2.05413,13.2955
12.6008,8.8102
9.36716,9.96609
5.96348,12.5684
-1.48999,8.78218
7.38526,-3.02599
6.97813,10.126
11.2301,9.22207
9.55296,-2.81498
14.7353,11.2434
-1.69762,1.92191
3.60298,1.63196
-2.0854,0.0964326
-2.8331,-1.98826
-2.00127,10.2674
9.12937,8.95838
1.57882,14.2263
10.0783,10.0065
11.118,3.62483
10.8409,11.4951
-1.04651,5.86347
10.4096,8.53336
-3.37413,0.356287
9.5029,8.89098
8.51972,9.66828
14.5526,13.8872
7.86603,13.7713
9.97716,10.513
1.0857,10.3595
12.8438,7.22219
6.21638,8.42039
0.140139,1.03913
10.675,9.66217
2.5331,12.7045
8.87907,11.0555
12.0103,-1.17834
-0.146437,1.27856
0.731656,11.0595
10.9836,-1.16833
11.3186,-0.423971
9.76939,7.22319
10.2985,1.56471
9.97651,15.0361
10.9761,1.10382
9.28531,14.5879
-1.14685,-1.27747
10.8882,2.59233
10.1719,2.56644
1.01465,1.89042
1.57588,-3.23956
10.8497,1.88105
11.9935,11.7392
11.027,10.6794
-1.59801,0.748332
-1.96648,3.07495
-1.77847,13.6851
4.9583,8.9525
0.951624,1.6315
10.6372,2.78646
10.6249,-1.52525
10.0969,9.99308
11.2026,8.75698
10.3384,1.87717
11.0309,-2.79915
-3.63166,2.83141
11.2113,15.1372
2.6783,8.8199
10.6371,-0.794095
5.22436,1.45967
1.46043,0.324414
6.09561,16.0267
-0.672495,11.0126
13.2484,11.2762
0.684984,0.830652
11.065,-0.45256
0.830031,2.89861
12.3977,8.4489
11.3588,-0.645049
10.4072,0.846186
12.3843,2.44285
-0.579583,-1.85879
8.74079,9.24207
12.4698,-2.95815
8.36323,11.1985
10.201,-4.67069
10.0049,9.79465
12.1057,8.25801
11.8208,8.09689
11.5578,11.8791
-0.700995,0.536133
9.02847,11.0641
12.9528,10.5579
9.86468,11.8412
9.90314,1.33878
-0.858948,-0.977285
9.5901,10.0516
8.58252,13.3119
10.7777,10.9387
12.3408,10.2043
8.61968,7.05069
9.24623,5.47186
-4.15832,10.9758
11.5395,10.5046
11.0625,10.6505
7.93566,8.93538
9.63189,7.76501
11.7672,6.83254
13.2256,10.3613
10.7798,0.0227093
0.45314,8.21869
13.5001,-1.94671
10.0438,3.48085
-0.826567,1.74523
13.2945,10.8033
1.53677,2.42169
7.30602,2.235
