@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
10.6371,-0.794095
11.5578,11.8791
8.02947,0.744465
1.87626,12.223
3.24103,11.484
1.0403,8.78436
-0.766376,9.8924
14.9283,1.59718
9.03403,-0.76276
9.63189,7.76501
-0.975366,-1.21564
10.4512,13.332
1.75649,13.7525
-1.88608,7.86837
12.6516,8.84141
9.51897,9.67751
0.753684,1.22716
9.07439,8.33978
11.7665,0.316389
2.78817,1.31276
12.1339,10.0477
2.1663,1.30313
7.44953,8.27058
-0.330494,2.99032
-1.61242,0.440452
5.29354,9.8037
11.2155,8.65196
8.01771,1.89895
2.42599,0.846955
9.81318,7.23553
7.93566,8.93538
12.3843,2.44285
0.520017,9.56034
