@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
12.2465,10.4894
6.07487,-3.72089
1.69834,-5.38589
-0.992663,2.57762
12.1752,12.0333
1.87626,12.223
10.8497,1.88105
9.45622,12.1031
13.5037,10.3234
8.58285,7.74504
9.9209,8.59777
13.5001,-1.94671
6.88338,0.247912
9.10197,12.8327
11.1165,-0.31053
-0.146437,1.27856
8.77808,9.15448
0.376454,-1.59503
7.56253,10.6745
-1.35415,10.0662
0.951624,1.6315
12.8089,2.1599
-0.700995,0.536133
8.46814,9.16604
11.5395,10.5046
9.5901,10.0516
12.237,9.06315
9.16996,-0.793744
12.0811,7.32609
11.1909,7.76906
11.3958,12.9623
-0.714954,-1.20405
-3.04905,-1.76264
-1.94606,9.91084
8.45447,6.33871
10.3314,12.871
8.62556,12.5514
2.43971,-0.218264
12.028,14.6536
10.8362,-2.85463
15.0562,0.845162
2.22197,9.53167
6.27554,-1.58322
11.3605,2.00658
1.0857,10.3595
10.259,-0.98786
8.11791,11.4117
-2.93696,10.4947
7.7761,10.6394
11.1482,7.50987
10.7195,8.08855
7.22961,0.951544
10.6249,-1.52525
-1.58396,11.949
3.12807,-0.929913
10.0783,10.0065
-0.798278,9.41807
13.8645,11.4671
-3.7511,0.970757
0.782322,-2.0979
11.6177,-1.447
1.0403,8.78436
-2.05413,13.2955
7.70024,8.92462
0.885437,1.66435
8.57425,7.27815
-0.71307,11.0352
-3.42522,8.78124
12.019,9.46032
9.24623,5.47186
-0.826567,1.74523
12.449,-0.637495
-0.281573,-1.64008
11.3584,12.7269
-1.44787,10.3007
8.2291,5.68611
8.54994,11.8137
13.7181,8.71435
6.36099,3.38023
2.30322,-1.77192
4.67629,0.166561
8.34296,8.28633
9.85608,-2.00514
-1.88608,7.86837
-3.89233,1.08762
13.248,9.30023
15.1928,14.594
-0.0243601,11.5824
9.87299,8.53522
4.67601,10.149
0.874273,8.17967
8.01771,1.89895
9.69399,-3.95409
4.43719,0.183355
12.193,11.5194
10.0438,3.48085
1.0119,12.4349
1.09369,8.56597
9.07566,11.6126
1.35768,-3.97897
10.8296,-2.25649
1.96978,-1.68583
10.5254,10.8748
12.3239,12.8874
8.99295,6.53347
-2.34717,8.73954
10.7683,13.6537
1.46965,-1.44347
-3.13593,-0.695068
9.85262,8.24078
9.81318,7.23553
13.5599,9.01813
11.5578,11.8791
-0.157073,1.84183
9.13569,-2.48605
9.28531,14.5879
10.9352,13.6771
12.836,10.8349
10.3384,1.87717
6.3978,12.9913
11.6708,7.65239
10.7037,10.6295
10.2975,12.7944
10.7698,12.0919
11.3646,7.68138
2.5331,12.7045
14.7353,11.2434
9.87799,0.972862
-0.464386,12.2887
-6.13967,11.0261
7.35056,9.42417
1.50933,0.487079
-2.67629,8.09977
6.03219,-4.72825
3.68463,1.18731
-1.76641,0.217782
-0.284288,11.4891
2.19707,10.7755
0.168008,-2.03178
11.0309,-2.79915
3.64861,-2.17131
-1.8405,10.2158
11.6392,-1.14463
0.173236,13.3011
-3.03217,10.1515
7.73552,7.82161
9.93044,11.6632
1.22918,11.8643
8.0216,7.65925
-5.6814,0.702193
4.46508,10.3012
2.51992,11.0353
1.92591,11.3261
1.12361,2.89624
8.87907,11.0555
4.17587,8.07805
9.36716,9.96609
-0.527881,-2.53228
9.62504,1.12688
2.21826,8.09881
12.3458,-3.2733
12.8438,7.22219
-2.80801,12.0241
11.5122,7.70856
11.9339,1.8708
11.5569,10.3326
10.9508,-1.0928
10.0355,4.0818
0.642571,0.949917
10.2763,8.89078
0.058936,8.56131
0.154091,-1.63405
10.8409,11.4951
10.8073,8.50124
11.3795,7.91835
0.0808853,0.189138
3.04899,-1.98091
2.42599,0.846955
12.6516,8.84141
-3.08972,9.90624
8.43957,12.4901
9.73108,10.8062
11.5036,5.65147
10.3486,13.2218
-0.605766,-4.85222
-3.63166,2.83141
11.3003,10.4516
14.4349,-1.99909
13.1588,11.1383
8.65089,10.5933
1.53677,2.42169
11.8484,10.0113
10.5575,2.10057
7.86603,13.7713
8.30827,-2.24798
-2.06097,-1.47577
-2.40314,2.79471
11.6276,9.0659
12.1638,8.07521
11.535,10.668
1.75649,13.7525
