@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
8.02262,11.9241
7.93032,1.7045
10.802,0.956605
1.01465,1.89042
10.6664,-2.79645
11.118,3.62483
-3.57772,3.28208
9.81527,9.68599
9.88462,5.85029
2.13731,-2.13039
11.8484,10.0113
0.471925,7.47258
9.22151,0.134862
-3.7511,0.970757
9.22933,13.9351
-1.96732,11.8286
8.5473,4.07281
10.469,-0.880681
14.9283,1.59718
10.1746,7.05434
13.5599,9.01813
5.29354,9.8037
11.1983,7.28932
12.9528,10.5579
11.6119,9.80137
3.04899,-1.98091
0.605546,0.0254962
-0.892099,12.4153
8.43957,12.4901
-1.57305,-1.12032
-1.02378,7.78833
12.5455,8.44122
10.0997,-1.61675
2.69018,-0.945095
11.4556,12.08
13.6348,8.40862
-3.08972,9.90624
7.38526,-3.02599
11.8034,8.63871
8.86839,-3.02416
12.8525,13.2269
-1.78727,9.20247
3.60298,1.63196
12.1924,8.95816
0.871507,12.9317
6.65627,10.7174
11.9971,1.34761
11.3588,-0.645049
0.63753,13.9609
-2.04304,6.3212
9.69399,-3.95409
1.99788,3.17003
8.54994,11.8137
10.8181,9.49756
11.2304,0.113951
12.8089,2.1599
10.0355,4.0818
8.73552,0.675035
0.731656,11.0595
6.89216,8.34875
10.7651,-0.637655
2.29407,12.4601
-4.41556,9.72239
12.6516,8.84141
9.07566,11.6126
8.18685,-1.7831
11.4095,7.46356
1.64522,10.707
10.7766,9.85874
11.125,0.622096
10.6992,10.6334
1.49894,3.68816
8.84898,-1.22367
2.3631,-1.95021
10.8882,2.59233
11.5796,7.80743
8.01771,1.89895
0.431788,10.6694
10.0495,6.86592
8.58285,7.74504
8.58252,13.3119
9.55296,-2.81498
10.9933,6.19285
12.1075,8.19083
10.5392,10.6736
7.47802,8.59164
10.7276,11.785
10.9761,1.10382
1.46043,0.324414
11.1645,11.8258
-2.1902,10.1435
11.5267,4.0789
9.34484,0.980646
10.8409,11.4951
10.578,7.76016
12.3408,10.2043
11.4578,6.61146
12.6377,7.94499
8.14489,8.00775
0.608973,10.3172
11.9765,9.1169
9.34071,1.47134
-3.86655,-2.76241
-1.8405,10.2158
1.97409,1.79215
9.07247,9.02884
1.62099,-3.64251
0.140139,1.03913
9.59868,9.10545
1.42117,-0.673289
12.0811,7.32609
6.86863,8.05636
11.6276,9.0659
7.20409,10.0351
1.53677,2.42169
0.620538,-3.88896
-1.77294,-0.219129
10.8361,-2.92963
1.84621,-0.604547
-1.81014,0.656528
11.6708,7.65239
-0.949451,8.49428
13.273,10.0238
8.02947,0.744465
11.036,8.46403
-3.66954,9.2038
0.716826,4.64089
10.2973,-0.815275
-0.605766,-4.85222
7.73552,7.82161
2.9169,2.00318
14.1475,12.1248
0.376454,-1.59503
1.0857,10.3595
11.027,10.6794
9.97716,10.513
1.08957,3.92685
11.365,1.00494
9.07439,8.33978
9.98021,10.3726
-2.1727,9.33665
13.2484,11.2762
11.8243,8.18213
10.3384,1.87717
-2.38219,10.9372
8.86505,14.0633
11.721,-0.342913
-2.63203,12.8567
13.8645,11.4671
12.5926,6.65122
11.9229,10.542
2.37378,10.6434
-3.04905,-1.76264
10.3044,-2.52951
0.609742,0.251508
12.0082,9.5426
9.65887,2.72007
9.81235,9.67958
11.0906,11.3637
-1.73015,12.1341
9.42364,12.6233
-0.41552,1.27775
11.9307,0.249349
7.69622,10.3796
10.8051,9.71849
8.75107,10.3997
13.5001,-1.94671
-1.20704,1.03603
-0.507812,6.67021
11.2301,9.22207
9.84587,9.02506
9.87384,11.4598
-4.95003,11.0353
10.8362,-2.85463
12.1057,9.53255
-2.68987,7.10161
11.7712,-2.17831
4.21319,12.5666
-0.550222,12.7772
0.52196,0.354385
4.46508,10.3012
-2.56802,8.55961
10.3043,8.26709
7.22961,0.951544
7.56253,10.6745
2.36497,-1.08259
2.46943,9.57827
9.18596,0.476998
9.48003,12.6462
10.4576,11.7159
11.477,3.71484
6.88768,-0.547717
10.4512,13.332
0.830031,2.89861
-0.820624,0.701993
-0.992663,2.57762
12.1638,8.07521
11.8121,0.804204
9.5454,-2.02859
10.7037,10.6295
11.3707,10.5571
10.1288,10.598
0.725923,0.566342
8.50823,6.88579
6.79949,-4.56326
1.58391,1.12715
14.533,10.7353
0.940038,11.1236
6.87164,-0.143265
-0.155889,-1.48842
-0.918176,2.82244
4.16588,10.8579
2.42157,12.1385
11.5545,3.03685
2.43407,9.86683
-3.37413,0.356287
0.786027,-2.77921
8.27758,8.30114
-1.18268,9.01252
-0.925719,10.5047
10.9508,-1.0928
2.78817,1.31276
-0.672495,11.0126
11.2113,15.1372
4.64698,9.7038
7.30215,-4.65305
12.2728,1.34948
8.57425,7.27815
1.27692,-1.59119
-0.234565,9.38178
1.91479,12.1012
-0.157073,1.84183
-2.40085,8.4237
8.52211,10.857
12.0638,6.88238
8.87907,11.0555
-2.18367,1.40021
2.42599,0.846955
12.6697,7.43822
0.948945,1.00981
-4.16528,11.0152
-3.03217,10.1515
-2.72043,10.004
-2.02336,9.82917
-2.97582,11.4913
-1.82788,3.12048
-2.00127,10.2674
0.386252,10.754
-1.77847,13.6851
6.07487,-3.72089
1.02161,2.18473
11.6177,-1.447
12.237,9.06315
-0.826567,1.74523
3.69393,2.64975
9.09938,10.526
-2.71007,6.992
5.52301,1.93924
-0.423129,0.457362
5.27706,9.20587
11.2354,-0.461017
10.1719,2.56644
-0.330494,2.99032
9.16996,-0.793744
8.0216,7.65925
10.2975,12.7944
1.91625,11.6946
1.22918,11.8643
8.39059,8.84905
6.9985,9.23979
4.43719,0.183355
0.874273,8.17967
-2.40314,2.79471
7.70024,8.92462
8.44684,-0.430291
11.3646,7.68138
11.5519,7.7021
9.87299,8.53522
2.99106,9.99333
8.62857,9.66298
11.5988,9.78853
13.2256,10.3613
10.3486,13.2218
1.38406,-0.354549
12.3379,0.241898
-1.04651,5.86347
-0.714954,-1.20405
7.60063,1.63451
2.37966,8.80848
11.5831,11.7797
8.04627,8.20369
3.43452,7.23192
9.5701,10.3965
12.6122,12.7167
6.89259,8.05398
1.88995,9.31191
13.1656,10.3968
-1.69762,1.92191
-2.05413,13.2955
0.45314,8.21869
0.166174,10.7625
6.21638,8.42039
6.97773,-3.14714
0.165042,11.1848
11.5502,8.77388
8.05989,1.32939
11.3303,8.74822
7.30602,2.235
-2.02523,-1.32316
2.22197,9.53167
12.193,11.5194
-4.73976,10.2234
9.51897,9.67751
10.0969,9.99308
9.02847,11.0641
9.7816,9.41973
1.32384,0.815153
12.4972,12.3529
14.4686,6.66246
-1.59801,0.748332
8.11791,11.4117
4.2976,3.00754
10.559,6.01977
0.168008,-2.03178
6.46928,0.945053
-1.51166,8.80485
4.89587,3.06646
8.10825,8.25509
10.8861,10.1287
9.90314,1.33878
10.6876,8.90464
3.00189,0.833134
-0.859444,-4.83755
9.36716,9.96609
9.66677,9.1141
12.7328,10.0697
7.35056,9.42417
9.6695,2.87524
9.67796,8.36794
10.6278,-0.611762
10.3314,12.871
8.51972,9.66828
8.46814,9.16604
-0.464386,12.2887
2.43971,-0.218264
0.858096,-0.369566
-2.34717,8.73954
2.11018,10.1924
-1.53454,9.30659
11.9354,-2.35856
11.7665,0.316389
6.63999,8.95249
-0.798278,9.41807
10.1102,9.28457
11.2709,-0.671595
1.20204,1.71769
9.44458,11.999
11.3605,2.00658
-1.95983,10.4127
9.65928,-0.75612
11.8812,12.3915
1.0119,12.4349
9.89544,12.5722
-3.13593,-0.695068
10.437,11.3347
12.0995,4.31138
11.7687,8.33691
12.2948,8.67373
7.48483,0.691857
1.12361,2.89624
3.84921,0.906957
3.04809,4.59568
5.98094,-2.14179
-1.1926,13.0926
12.8438,7.22219
9.93044,11.6632
0.150642,-0.212132
8.73624,11.6803
9.97651,15.0361
12.3239,12.8874
10.0049,9.79465
9.68885,-2.70928
13.6918,12.4815
9.60604,9.67178
-0.13582,1.23129
7.7203,10.1699
13.1588,11.1383
-1.58396,11.949
9.27701,-1.36731
12.2465,10.4894
9.77966,9.93818
1.47548,-2.45438
7.15508,8.21918
10.193,7.43631
10.7777,10.9387
-1.96648,3.07495
11.0707,12.3296
11.0309,-2.79915
-0.169659,9.553
11.1078,14.9324
11.1482,7.50987
-2.77354,8.67139
-3.42522,8.78124
9.22699,-3.15862
7.35973,10.8135
9.33594,8.96782
10.3086,10.3625
11.3584,12.7269
7.56629,-0.388088
11.3225,7.58684
9.18789,7.72991
1.5985,-3.4278
1.0403,8.78436
2.68635,4.60259
6.8692,12.1175
9.85608,-2.00514
8.99295,6.53347
-1.44787,10.3007
-0.181509,0.993791
4.17716,-0.395879
10.4096,8.53336
-2.76883,10.4762
-1.61242,0.440452
-0.556545,7.73867
-0.283368,-0.199745
-0.0243601,11.5824
0.371576,1.02074
0.782322,-2.0979
11.7218,-0.609887
-0.192926,10.0472
1.86301,-0.693337
14.277,7.7331
11.1878,10.4443
-1.0656,6.98466
-0.829712,1.00376
-3.91234,-3.43795
12.7371,10.1957
10.6371,-0.794095
6.27554,-1.58322
-0.975366,-1.21564
10.9386,7.67109
-0.527881,-2.53228
