@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
-2.84072,10.3947
0.166174,10.7625
8.58252,13.3119
-0.351842,10.288
11.365,1.00494
-2.38219,10.9372
12.431,1.89168
10.6249,-1.52525
-2.66842,0.406521
6.88768,-0.547717
-0.550222,12.7772
13.2484,11.2762
9.24623,5.47186
9.78445,10.3193
1.02161,2.18473
9.97716,10.513
12.0811,7.32609
-0.297456,10.6331
-0.252299,-3.56732
10.8362,-2.85463
9.07247,9.02884
-0.395254,-2.24758
6.97773,-3.14714
-0.197355,-0.16227
6.97813,10.126
-1.73015,12.1341
11.0625,10.6505
-0.949451,8.49428
-1.48999,8.78218
2.1663,1.30313
14.5526,13.8872
6.36099,3.38023
-2.32104,10.8743
9.68885,-2.70928
10.4187,9.91283
8.57425,7.27815
11.1983,7.28932
-0.281573,-1.64008
-3.63166,2.83141
5.97507,10.1027
12.4746,-0.779464
-0.762789,9.6016
10.6372,2.78646
8.5823,11.2478
8.44684,-0.430291
8.93033,2.16935
-0.375475,11.8639
9.47169,13.3645
-3.37413,0.356287
9.74932,-1.56657
2.70549,-0.123702
11.3225,7.58684
11.4861,-2.93845
11.8812,12.3915
1.91479,12.1012
-0.918176,2.82244
13.5175,-2.63983
12.8322,2.30588
10.9386,7.67109
8.77808,9.15448
-0.330494,2.99032
6.88338,0.247912
-1.77847,13.6851
2.3631,-1.95021
6.04079,9.59051
4.46508,10.3012
2.42599,0.846955
12.0082,9.5426
12.0103,-1.17834
1.0857,10.3595
