@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
10.4363,-2.41662
12.5455,8.44122
9.34071,1.47134
11.2026,8.75698
10.7777,10.9387
1.92942,13.2582
12.2038,-2.03743
9.07439,8.33978
-0.297456,10.6331
-0.826567,1.74523
12.6008,8.8102
8.45374,8.25234
11.8484,10.0113
-2.40314,2.79471
-3.45954,0.178698
-0.315781,-0.844055
8.65089,10.5933
-1.53454,9.30659
-2.09528,-2.6127
9.35666,15.2297
-1.66917,-0.77593
11.6177,-1.447
12.7508,7.3146
12.3843,2.44285
-0.00751837,10.1362
8.04627,8.20369
8.93477,7.29022
6.20965,7.91058
0.874273,8.17967
0.739131,12.5341
11.5335,11.5428
3.04809,4.59568
9.27701,-1.36731
8.75107,10.3997
9.59868,9.10545
-0.187841,-0.126988
4.9417,4.81965
11.6784,11.2498
-0.645668,9.29526
0.858096,-0.369566
-1.94606,9.91084
9.51897,9.67751
-3.89233,1.08762
10.7683,13.6537
-0.633825,0.591556
7.86603,13.7713
-1.1926,13.0926
0.335432,-0.145461
-0.13582,1.23129
12.237,9.06315
-0.276468,9.23476
-1.15206,-3.95319
12.7328,10.0697
-2.97582,11.4913
1.47548,-2.45438
10.1288,10.598
0.890798,11.9733
9.85608,-2.00514
10.259,-0.98786
0.386252,10.754
12.7987,13.2023
8.62857,9.66298
11.363,3.75779
4.46508,10.3012
-0.268874,-2.34666
7.15508,8.21918
1.31078,0.83191
-0.375475,11.8639
1.57882,14.2263
10.9608,0.348227
6.54614,10.2766
9.46512,9.01636
-2.76883,10.4762
-4.95003,11.0353
1.57588,-3.23956
8.36323,11.1985
14.533,10.7353
1.42117,-0.673289
-1.76641,0.217782
8.77491,8.00527
-2.57237,12.022
-1.58116,10.6418
0.165042,11.1848
10.201,-4.67069
-3.57772,3.28208
3.67759,-0.944235
2.42157,12.1385
9.695,9.09234
11.2113,15.1372
3.12807,-0.929913
5.22436,1.45967
0.402025,12.8593
10.8188,10.5232
12.1638,8.07521
-2.02336,9.82917
0.786975,-1.29328
10.0678,-0.848428
11.0625,10.6505
7.60063,1.63451
-2.1727,9.33665
2.43407,9.86683
-0.192926,10.0472
-2.04304,6.3212
9.47169,13.3645
0.481845,-1.08678
0.716826,4.64089
1.72002,10.5358
14.5576,9.50309
7.58537,9.77945
3.31951,6.9207
-5.13203,-0.617858
10.2763,8.89078
8.77808,9.15448
9.9209,8.59777
7.47802,8.59164
1.46043,0.324414
12.2948,8.67373
6.86863,8.05636
10.6371,-0.794095
2.46943,9.57827
9.14173,9.99963
-2.06097,-1.47577
12.8089,2.1599
9.81527,9.68599
10.7089,8.4083
2.04088,-2.62414
9.68885,-2.70928
12.028,14.6536
-0.218598,1.57201
10.9761,1.10382
-1.96732,11.8286
3.69393,2.64975
2.51992,11.0353
8.92839,8.74522
9.01881,7.26322
11.438,4.24336
12.0811,7.32609
0.857237,-2.12878
1.49894,3.68816
-3.37413,0.356287
8.14489,8.00775
9.02847,11.0641
13.5001,-1.94671
0.988393,-0.756335
9.05465,2.72949
12.2465,10.4894
-0.534943,1.48811
7.84702,11.7126
7.35973,10.8135
-2.83397,-2.89699
1.35768,-3.97897
13.9419,5.67947
4.30777,-0.564932
10.5424,12.3438
7.58705,2.6877
7.68373,11.3203
8.02262,11.9241
0.134836,-0.443483
9.22699,-3.15862
0.0808853,0.189138
13.5395,8.23445
10.4512,13.332
7.56253,10.6745
10.0049,9.79465
14.4686,6.66246
8.2291,5.68611
8.39059,8.84905
9.69399,-3.95409
8.44684,-0.430291
11.6392,-1.14463
-1.69762,1.92191
0.168008,-2.03178
10.3086,10.3625
-0.41552,1.27775
2.29553,2.30515
4.43719,0.183355
14.1475,12.1248
1.22918,11.8643
8.98839,7.48958
12.8766,10.4393
0.871507,12.9317
-0.238037,10.761
7.93032,1.7045
9.22933,13.9351
0.753684,1.22716
9.16996,-0.793744
-0.527881,-2.53228
10.8073,8.50124
9.91764,0.54474
11.5796,7.80743
-0.886717,8.43231
9.74932,-1.56657
8.07379,1.19188
1.08957,3.92685
11.1078,14.9324
6.03219,-4.72825
13.5037,10.3234
-2.38219,10.9372
8.54994,11.8137
9.12937,8.95838
11.5395,10.5046
9.55296,-2.81498
9.42364,12.6233
-2.77354,8.67139
7.69622,10.3796
11.898,8.43004
12.431,1.89168
11.5558,0.236401
-0.255732,8.06837
9.63189,7.76501
2.42021,2.8181
11.9971,1.34761
13.273,10.0238
10.758,-2.88418
10.7195,8.08855
4.67601,10.149
9.90408,8.61346
-5.6814,0.702193
0.0701485,13.1913
9.57703,9.57526
-0.798278,9.41807
12.2247,12.1124
10.437,11.3347
7.5084,10.788
10.979,-1.43509
9.33594,8.96782
14.7353,11.2434
10.6347,8.8983
9.88875,10.5687
1.75649,13.7525
-0.820624,0.701993
0.326388,9.05087
11.2155,8.65196
9.88462,5.85029
8.58285,7.74504
11.8034,8.63871
8.8248,7.04491
12.8322,2.30588
11.3584,12.7269
2.43971,-0.218264
-0.181509,0.993791
12.1752,12.0333
9.09938,10.526
-1.72782,10.1526
7.70024,8.92462
1.01465,1.89042
8.05989,1.32939
11.9059,9.40477
-0.605766,-4.85222
13.4427,13.0645
12.019,9.46032
6.04079,9.59051
4.87101,0.012333
1.86301,-0.693337
12.8966,-1.34601
10.1719,2.56644
12.836,10.8349
4.89587,3.06646
7.08104,8.13574
8.5473,4.07281
11.3777,-0.00804024
8.02699,9.03695
10.3905,11.2224
1.65964,8.05822
8.09707,2.08737
8.99295,6.53347
2.01053,12.2661
11.9004,-3.67393
9.81235,9.67958
5.52301,1.93924
-1.48999,8.78218
2.43296,4.28168
9.28531,14.5879
11.8905,10.4887
2.36497,-1.08259
12.2728,1.34948
1.31495,8.52084
0.951624,1.6315
-1.7742,11.2581
10.4187,9.91283
-1.14685,-1.27747
12.3239,12.8874
12.1057,9.53255
12.193,11.5194
12.1924,8.95816
-0.157073,1.84183
-2.66842,0.406521
10.5254,10.8748
9.18513,9.94401
2.6783,8.8199
-3.91234,-3.43795
10.1198,13.2858
-4.41556,9.72239
10.8362,-2.85463
5.98094,-2.14179
12.0995,4.31138
11.8208,8.09689
-0.724139,-5.84513
5.33838,9.78748
11.3605,2.00658
-1.05826,11.4633
1.84621,-0.604547
9.22151,0.134862
9.77966,9.93818
10.9352,13.6771
10.4072,0.846186
2.29407,12.4601
11.1878,10.4443
8.74079,9.24207
-4.15832,10.9758
10.4296,0.401526
9.97651,15.0361
5.97507,10.1027
15.6199,9.85082
0.167535,8.98793
10.8181,9.49756
-0.672495,11.0126
9.66677,9.1141
6.97773,-3.14714
10.6499,11.5011
-1.57305,-1.12032
1.06891,-0.745644
11.2304,0.113951
1.6724,0.47212
-2.46225,10.0478
10.802,0.956605
2.47296,-0.48081
9.08008,0.866554
10.0783,10.0065
11.5122,7.70856
13.2456,8.38442
1.21559,11.0284
12.8438,7.22219
2.08526,0.350504
1.96978,-1.68583
9.05791,10.2599
12.4972,12.3529
11.0309,-2.79915
-2.05413,13.2955
-0.858948,-0.977285
13.2945,10.8033
9.07566,11.6126
12.1961,2.51581
11.4703,12.9132
-3.03217,10.1515
12.1157,9.00317
1.99788,3.17003
8.61968,7.05069
2.37378,10.6434
1.32384,0.815153
12.1058,1.5459
0.731656,11.0595
9.37968,-2.47524
8.87907,11.0555
-0.234565,9.38178
15.5706,9.2696
6.14589,10.8131
13.3593,12.7495
7.52462,9.39918
0.661925,1.81805
1.41131,10.5887
0.725923,0.566342
-4.73976,10.2234
8.30827,-2.24798
-0.550222,12.7772
-0.918176,2.82244
11.8121,0.804204
0.579608,-0.666895
15.9539,2.70469
-3.08972,9.90624
-0.946547,1.13217
1.69834,-5.38589
10.9545,11.0514
-0.155889,-1.48842
10.0495,6.86592
3.14429,10.9347
6.3978,12.9913
9.90314,1.33878
10.2973,-0.815275
6.80068,10.5643
11.0906,11.3637
10.469,-0.880681
10.4096,8.53336
11.3003,10.4516
6.87164,-0.143265
11.2756,7.60753
9.94007,2.01545
12.1228,-2.12499
10.578,7.76016
2.16764,-0.311814
7.85829,8.71525
-1.64286,-1.01781
-3.13593,-0.695068
1.46965,-1.44347
4.64698,9.7038
11.1645,11.8258
-0.986283,-2.12898
8.99936,-1.92197
11.2301,9.22207
-2.68987,7.10161
10.6249,-1.52525
0.849104,-0.210371
0.620538,-3.88896
9.83506,-0.391023
-0.579583,-1.85879
10.1102,9.28457
12.6516,8.84141
0.830031,2.89861
11.2709,-0.671595
0.45314,8.21869
-0.369138,-1.54487
-1.16855,-0.228096
11.6444,8.3489
0.940038,11.1236
11.7687,8.33691
6.65627,10.7174
4.16588,10.8579
4.17587,8.07805
1.58391,1.12715
0.782322,-2.0979
9.65887,2.72007
11.0824,4.91214
13.1656,10.3968
-0.925719,10.5047
-2.0854,0.0964326
-3.63166,2.83141
12.4746,-0.779464
1.91625,11.6946
-2.56648,8.23383
1.27692,-1.59119
10.7037,10.6295
11.5545,3.03685
-0.252299,-3.56732
-2.00127,10.2674
11.7218,-0.609887
2.22197,9.53167
9.5454,-2.02859
7.69215,-5.37808
11.3303,8.74822
0.431788,10.6694
12.3691,-0.709862
9.67818,0.618563
3.24103,11.484
8.01785,10.5525
9.12567,11.0069
2.65308,-0.460631
6.80785,14.0993
10.9836,-1.16833
2.99106,9.99333
9.92877,0.922596
0.839371,-0.647492
0.376454,-1.59503
9.6263,9.51044
-3.45397,0.565817
2.37966,8.80848
-1.91853,-1.46042
11.2604,-1.13167
-0.892099,12.4153
7.55944,9.41454
9.45936,8.0722
12.0082,9.5426
8.94211,-5.28946
12.1057,8.25801
8.0216,7.65925
0.642571,0.949917
2.42599,0.846955
12.3697,7.25046
2.95172,9.58934
-0.975366,-1.21564
8.18685,-1.7831
9.42097,0.977441
10.2676,10.2459
10.7276,11.785
0.591039,-0.691381
1.20583,-1.28969
-0.28952,12.9287
10.1008,8.02085
-3.87262,1.64272
11.6708,7.65239
-0.0104911,10.8344
11.1909,7.76906
1.02161,2.18473
8.51972,9.66828
8.34186,-1.1924
1.5985,-3.4278
9.81819,0.983158
-2.5947,-1.83537
-1.44787,10.3007
0.371576,1.02074
9.36716,9.96609
-2.84072,10.3947
6.89216,8.34875
13.1173,8.33278
10.8861,10.1287
13.6348,8.40862
11.5267,4.0789
-1.51363,0.469414
10.9508,-1.0928
9.50307,7.42181
1.88995,9.31191
12.0103,-1.17834
12.8525,13.2269
9.79824,6.08769
-0.859444,-4.83755
-1.59801,0.748332
8.50823,6.88579
0.684984,0.830652
11.3958,12.9623
12.9528,10.5579
0.269024,6.25937
-1.51166,8.80485
-2.80801,12.0241
-1.95983,10.4127
11.2226,9.04498
12.0608,-0.20577
1.20204,1.71769
11.6276,9.0659
-2.08754,10.2678
9.47711,-2.35131
0.166174,10.7625
13.3202,10.0325
8.86839,-3.02416
2.38316,10.8752
12.1339,10.0477
10.1514,11.1756
-1.35415,10.0662
15.0562,0.845162
10.8409,11.4951
-1.96648,3.07495
4.16396,11.0404
-1.73015,12.1341
-1.02378,7.78833
10.1417,8.16177
4.72804,8.78423
11.8812,12.3915
10.667,7.0025
11.5519,7.7021
11.2354,-0.461017
-3.95141,12.1503
7.57984,9.60288
2.70549,-0.123702
2.75031,8.18588
11.9935,11.7392
14.277,7.7331
11.2062,13.8963
1.0119,12.4349
9.10197,12.8327
-0.423129,0.457362
-2.56802,8.55961
10.8051,9.71849
9.89544,12.5722
2.78817,1.31276
9.6595,8.86563
7.72302,9.09301
10.193,7.43631
11.7618,4.16092
7.82579,12.9131
1.0857,10.3595
6.09561,16.0267
1.07195,10.3994
13.7181,8.71435
11.125,0.622096
6.9985,9.23979
12.6377,7.94499
6.28514,0.352832
10.2975,12.7944
12.9466,13.2051
1.33916,-0.168749
8.58252,13.3119
1.77769,-0.973635
11.8637,7.25472
10.5707,7.25383
-0.762789,9.6016
11.365,1.00494
13.2233,-1.99657
9.07247,9.02884
8.01771,1.89895
3.97455,-1.06131
11.9354,-2.35856
0.471925,7.47258
13.5175,-2.63983
11.7665,0.316389
11.9512,10.8684
9.60604,9.67178
8.21559,6.11077
5.49082,-1.4813
11.834,4.02823
-1.88608,7.86837
7.38526,-3.02599
10.0355,4.0818
11.721,-0.342913
12.3379,0.241898
0.452564,2.1635
7.30602,2.235
7.44953,8.27058
-1.66078,0.429776
12.8041,2.60242
9.43054,2.08065
11.5487,9.23836
0.140139,1.03913
12.3408,10.2043
2.11018,10.1924
-1.20704,1.03603
1.87626,12.223
11.1983,7.28932
10.5436,9.93228
11.8697,11.1593
7.14227,-2.23455
-2.12775,7.60335
12.8301,11.2696
11.1671,0.359657
11.3795,7.91835
11.118,3.62483
13.248,9.30023
8.36291,-0.412809
-2.96738,1.82463
10.0969,9.99308
7.7203,10.1699
-0.284288,11.4891
-3.42522,8.78124
9.03403,-0.76276
10.6992,10.6334
1.62099,-3.64251
8.5823,11.2478
14.0138,12.1325
11.5988,9.78853
11.1056,2.9693
-0.197355,-0.16227
10.3043,8.26709
-1.00985,-2.47824
11.0797,12.7591
0.150642,-0.212132
6.63999,8.95249
8.43957,12.4901
4.67629,0.166561
-0.714954,-1.20405
4.9583,8.9525
11.7672,6.83254
7.7761,10.6394
0.972523,-0.571811
8.88564,-4.95233
0.0990264,8.36349
9.6695,2.87524
3.64861,-2.17131
-1.82788,3.12048
10.3754,9.42935
2.3631,-1.95021
7.73552,7.82161
8.62556,12.5514
12.449,-0.637495
9.5901,10.0516
-1.8405,10.2158
0.885437,1.66435
10.3384,1.87717
