@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
-1.77847,13.6851
11.5267,4.0789
11.2301,9.22207
12.0082,9.5426
5.29354,9.8037
10.2763,8.89078
0.058936,8.56131
-0.238037,10.761
-0.992663,2.57762
6.46928,0.945053
6.04079,9.59051
2.46943,9.57827
2.42599,0.846955
11.5487,9.23836
2.71149,11.8075
-2.68442,8.16733
10.4187,9.91283
11.6444,8.3489
0.591039,-0.691381
9.86468,11.8412
-0.645668,9.29526
-2.18367,1.40021
0.890798,11.9733
10.0897,10.8916
12.1157,9.00317
0.63753,13.9609
-0.494785,-0.640115
9.83506,-0.391023
9.88875,10.5687
-0.798278,9.41807
7.52451,5.08716
1.62099,-3.64251
0.786027,-2.77921
1.09369,8.56597
1.12361,2.89624
14.4686,6.66246
9.44458,11.999
10.8497,1.88105
9.88462,5.85029
-1.14685,-1.27747
1.02161,2.18473
9.05791,10.2599
1.0857,10.3595
9.79824,6.08769
11.9971,1.34761
10.667,7.0025
11.2604,-1.13167
8.81378,0.307284
0.874273,8.17967
11.2304,0.113951
11.5545,3.03685
11.1165,-0.31053
-1.91853,-1.46042
11.3003,10.4516
10.1719,2.56644
13.2256,10.3613
14.4349,-1.99909
6.14589,10.8131
8.65089,10.5933
1.96978,-1.68583
7.20409,10.0351
9.16996,-0.793744
10.7766,9.85874
6.86863,8.05636
10.8409,11.4951
10.5707,7.25383
11.2062,13.8963
12.4698,-2.95815
8.30827,-2.24798
8.5473,4.07281
5.52301,1.93924
8.92839,8.74522
5.97507,10.1027
7.69622,10.3796
10.6249,-1.52525
-0.556545,7.73867
9.10197,12.8327
10.6198,5.67956
-1.88608,7.86837
2.47296,-0.48081
6.88768,-0.547717
6.69151,-2.80354
8.73896,12.0874
10.8181,9.49756
2.19707,10.7755
-3.08972,9.90624
11.3303,8.74822
6.27554,-1.58322
9.87799,0.972862
13.5395,8.23445
11.6119,9.80137
9.85262,8.24078
10.7089,8.4083
0.402025,12.8593
8.93477,7.29022
12.9466,13.2051
9.6695,2.87524
0.849104,-0.210371
-0.519034,13.7277
7.47802,8.59164
2.1663,1.30313
11.4556,12.08
-0.766376,9.8924
-2.6305,6.71448
9.87299,8.53522
-1.66917,-0.77593
-2.96738,1.82463
2.9169,2.00318
11.0707,12.3296
-2.80801,12.0241
3.84921,0.906957
-1.75483,10.6753
10.1514,11.1756
1.49894,3.68816
12.0811,7.32609
10.259,-0.98786
9.18513,9.94401
12.2948,8.67373
0.951624,1.6315
-0.829712,1.00376
10.3335,6.60199
6.09561,16.0267
12.6122,12.7167
7.35973,10.8135
-1.81283,-0.790834
9.57703,9.57526
12.1924,8.95816
10.0049,9.79465
-2.57237,12.022
-1.77294,-0.219129
-2.66842,0.406521
11.8034,8.63871
2.04088,-2.62414
9.91764,0.54474
10.6347,8.8983
-0.550222,12.7772
12.1075,8.19083
8.86505,14.0633
-0.633825,0.591556
6.21638,8.42039
9.90408,8.61346
10.8882,2.59233
9.74932,-1.56657
13.5599,9.01813
0.890203,9.12201
10.3486,13.2218
-2.72043,10.004
-0.281573,-1.64008
0.782322,-2.0979
-1.15206,-3.95319
8.3429,6.78901
12.4746,-0.779464
-0.464386,12.2887
-1.73015,12.1341
9.36716,9.96609
11.2226,9.04498
2.29407,12.4601
8.88564,-4.95233
2.5331,12.7045
12.5455,8.44122
-2.71007,6.992
11.3584,12.7269
8.45374,8.25234
10.5392,10.6736
10.7195,8.08855
9.14173,9.99963
4.46508,10.3012
-1.69762,1.92191
2.6783,8.8199
8.01771,1.89895
12.0995,4.31138
-2.0418,10.7504
10.5897,10.4519
-1.7742,11.2581
1.53773,-1.12042
9.81527,9.68599
10.4296,0.401526
1.6724,0.47212
1.78485,-0.127609
-4.95003,11.0353
7.30215,-4.65305
7.44953,8.27058
2.83137,-3.74426
12.8966,-1.34601
0.154091,-1.63405
3.04809,4.59568
0.858096,-0.369566
9.5454,-2.02859
6.79949,-4.56326
7.56253,10.6745
11.898,8.43004
12.836,10.8349
7.41939,-2.84539
5.96348,12.5684
-2.00127,10.2674
1.72002,10.5358
0.431788,10.6694
10.0495,6.86592
2.29553,2.30515
8.50823,6.88579
11.2709,-0.671595
1.31495,8.52084
11.9112,9.9538
2.99106,9.99333
-1.53454,9.30659
9.45936,8.0722
12.8766,10.4393
1.97409,1.79215
0.335432,-0.145461
-6.13967,11.0261
12.8301,11.2696
6.8692,12.1175
2.3631,-1.95021
10.5424,12.3438
8.93033,2.16935
10.1102,9.28457
10.758,-2.88418
-1.16855,-0.228096
9.67796,8.36794
7.93032,1.7045
-0.218598,1.57201
14.2588,-0.336972
11.3605,2.00658
12.3691,-0.709862
11.3663,-0.32651
3.97455,-1.06131
0.948945,1.00981
8.27758,8.30114
-1.66788,11.7931
11.5796,7.80743
9.21368,1.87094
7.79037,9.16634
-0.330494,2.99032
-2.8331,-1.98826
11.1482,7.50987
11.3185,10.3911
10.0384,9.52178
13.248,9.30023
7.82579,12.9131
-0.283368,-0.199745
-0.700995,0.536133
7.84702,11.7126
8.43957,12.4901
9.97716,10.513
0.150642,-0.212132
11.2756,7.60753
0.684984,0.830652
12.0103,-1.17834
10.5254,10.8748
0.520017,9.56034
6.9985,9.23979
10.8361,-2.92963
13.1173,8.33278
11.5519,7.7021
8.14489,8.00775
9.09938,10.526
-1.72782,10.1526
6.9313,2.48433
8.0216,7.65925
-3.13593,-0.695068
8.86839,-3.02416
-0.0104911,10.8344
-5.13203,-0.617858
10.7037,10.6295
8.57425,7.27815
14.5526,13.8872
1.70694,11.4128
10.7798,0.0227093
8.02699,9.03695
-2.97582,11.4913
0.642571,0.949917
11.9004,-3.67393
12.6377,7.94499
9.5901,10.0516
0.167535,8.98793
4.9583,8.9525
10.5575,2.10057
14.5576,9.50309
11.8812,12.3915
8.95043,9.84081
11.721,-0.342913
8.52603,9.87376
9.07566,11.6126
8.18685,-1.7831
-0.859444,-4.83755
8.36291,-0.412809
0.371576,1.02074
8.32831,9.57361
-0.714954,-1.20405
9.9209,8.59777
10.7777,10.9387
10.1288,10.598
-2.38219,10.9372
10.084,8.74642
11.118,3.62483
0.940038,11.1236
0.725923,0.566342
12.0278,-3.09669
12.193,11.5194
9.42084,2.43295
1.77769,-0.973635
1.84621,-0.604547
11.2354,-0.461017
3.64861,-2.17131
1.33916,-0.168749
9.42364,12.6233
-3.91234,-3.43795
11.8637,7.25472
3.12807,-0.929913
12.3408,10.2043
9.93044,11.6632
0.165042,11.1848
-1.02378,7.78833
10.9508,-1.0928
-0.886717,8.43231
-4.15832,10.9758
11.3958,12.9623
-4.16528,11.0152
13.5001,-1.94671
-2.25268,11.8395
10.9386,7.67109
0.386252,10.754
13.6918,12.4815
10.0969,9.99308
11.8121,0.804204
11.9935,11.7392
9.1322,11.5735
-2.56648,8.23383
3.89104,-0.0821235
11.9937,9.84183
2.43407,9.86683
10.1198,13.2858
10.7683,13.6537
1.08957,3.92685
3.14429,10.9347
-1.18268,9.01252
-0.155889,-1.48842
-0.579583,-1.85879
1.14063,-0.909931
0.173236,13.3011
9.07439,8.33978
10.559,6.01977
-4.41556,9.72239
12.2038,-2.03743
14.0138,12.1325
13.3593,12.7495
8.61968,7.05069
12.7328,10.0697
11.6784,11.2498
7.30602,2.235
8.48151,8.34905
10.7276,11.785
-1.56713,-2.35451
7.7761,10.6394
2.30322,-1.77192
-1.20704,1.03603
-1.35415,10.0662
11.6708,7.65239
-2.76883,10.4762
-1.82788,3.12048
9.66677,9.1141
11.036,8.46403
11.2026,8.75698
1.31078,0.83191
2.37378,10.6434
12.028,14.6536
9.50307,7.42181
9.7816,9.41973
1.42117,-0.673289
8.62556,12.5514
8.45447,6.33871
1.65964,8.05822
9.34484,0.980646
5.49082,-1.4813
5.98271,0.00238253
9.03403,-0.76276
-2.02523,-1.32316
11.1078,14.9324
11.3225,7.58684
15.0562,0.845162
12.1339,10.0477
0.168008,-2.03178
11.8905,10.4887
8.87907,11.0555
12.1228,-2.12499
10.8051,9.71849
5.98094,-2.14179
10.578,7.76016
14.7353,11.2434
1.86301,-0.693337
-0.331616,1.45299
9.22933,13.9351
9.98021,10.3726
8.74079,9.24207
12.1058,1.5459
1.88995,9.31191
8.46814,9.16604
7.22961,0.951544
-0.169659,9.553
11.1878,10.4443
8.77808,9.15448
6.97773,-3.14714
10.469,-0.880681
-0.949451,8.49428
10.5436,9.93228
1.39285,1.50001
9.45622,12.1031
10.4573,10.7035
12.7208,7.70933
0.786975,-1.29328
-0.255732,8.06837
-1.61242,0.440452
7.52462,9.39918
1.35768,-3.97897
6.22829,1.3366
9.84587,9.02506
-1.94606,9.91084
-1.00985,-2.47824
1.92942,13.2582
0.481845,-1.08678
9.59868,9.10545
11.4095,7.46356
6.04861,10.7805
0.871507,12.9317
9.1496,11.5714
2.65308,-0.460631
11.6392,-1.14463
10.675,9.66217
2.08526,0.350504
9.22151,0.134862
11.7687,8.33691
2.42157,12.1385
-2.68987,7.10161
13.1656,10.3968
-0.986283,-2.12898
1.41131,10.5887
-0.351842,10.288
0.194562,10.4717
4.21319,12.5666
7.6731,-0.628619
4.67601,10.149
4.17587,8.07805
-2.78706,7.70314
8.5823,11.2478
11.1671,0.359657
10.7698,12.0919
10.8073,8.50124
-0.892099,12.4153
9.76536,11.4476
10.3384,1.87717
-0.146437,1.27856
-1.66078,0.429776
13.6348,8.40862
0.0808853,0.189138
6.80068,10.5643
3.69393,2.64975
9.28531,14.5879
-2.1902,10.1435
9.695,9.09234
11.5395,10.5046
5.22436,1.45967
9.12567,11.0069
10.8188,10.5232
9.18789,7.72991
9.62504,1.12688
7.48483,0.691857
8.54994,11.8137
8.94211,-5.28946
12.8525,13.2269
12.3843,2.44285
10.4512,13.332
-3.66954,9.2038
3.04899,-1.98091
10.3043,8.26709
0.739131,12.5341
9.65887,2.72007
6.88072,1.61472
10.7225,1.97495
9.85608,-2.00514
-2.93696,10.4947
6.3978,12.9913
4.87101,0.012333
12.9528,10.5579
11.1983,7.28932
10.201,-4.67069
13.7181,8.71435
9.67818,0.618563
0.605546,0.0254962
11.3646,7.68138
11.8208,8.09689
11.535,10.668
8.44684,-0.430291
-3.89233,1.08762
13.9419,5.67947
10.4619,10.3161
12.237,9.06315
8.84898,-1.22367
-0.605766,-4.85222
2.42021,2.8181
9.43467,-0.283542
10.4313,-4.39714
4.43719,0.183355
13.5175,-2.63983
11.9765,9.1169
10.1008,8.02085
14.533,10.7353
-0.946547,1.13217
12.8322,2.30588
1.99788,3.17003
0.45314,8.21869
12.1961,2.51581
1.92591,11.3261
8.05989,1.32939
9.34407,3.18518
8.12712,8.10559
11.5036,5.65147
12.6008,8.8102
-0.276468,9.23476
-0.065558,9.95612
12.3697,7.25046
-1.05826,11.4633
9.24623,5.47186
-0.315781,-0.844055
6.89216,8.34875
-0.375475,11.8639
9.18596,0.476998
7.60063,1.63451
1.91479,12.1012
11.834,4.02823
13.2484,11.2762
10.0678,-0.848428
14.277,7.7331
8.21559,6.11077
8.51972,9.66828
1.50933,0.487079
-1.57305,-1.12032
6.07487,-3.72089
-0.925719,10.5047
6.80785,14.0993
-1.59801,0.748332
2.70549,-0.123702
8.01785,10.5525
11.365,1.00494
-2.08754,10.2678
8.34296,8.28633
6.36099,3.38023
10.6278,-0.611762
1.4573,0.291004
9.33594,8.96782
10.3044,-2.52951
1.87626,12.223
1.47548,-2.45438
0.0990264,8.36349
10.1417,8.16177
2.75031,8.18588
2.68635,4.60259
10.3781,9.31997
11.5558,0.236401
10.9836,-1.16833
7.15508,8.21918
-0.762789,9.6016
1.0119,12.4349
12.1057,9.53255
-0.403583,-0.732989
13.4427,13.0645
2.16764,-0.311814
11.1909,7.76906
2.13731,-2.13039
9.81819,0.983158
8.73624,11.6803
1.21559,11.0284
9.60604,9.67178
2.37966,8.80848
11.3707,10.5571
-2.05413,13.2955
8.02262,11.9241
10.1979,8.22076
12.1752,12.0333
-1.78727,9.20247
11.3588,-0.645049
-1.48999,8.78218
12.2728,1.34948
-0.192926,10.0472
12.3379,0.241898
0.716826,4.64089
7.86603,13.7713
11.4861,-2.93845
2.08746,8.01096
7.93566,8.93538
12.8089,2.1599
1.42139,11.5197
10.6499,11.5011
9.6595,8.86563
10.6876,8.90464
9.78445,10.3193
9.51897,9.67751
9.91341,0.0545734
3.47825,-2.14059
-0.197355,-0.16227
10.0997,-1.61675
-1.7658,10.398
-3.57772,3.28208
9.73108,10.8062
2.51992,11.0353
-1.51166,8.80485
10.6992,10.6334
-1.44787,10.3007
8.34186,-1.1924
11.0625,10.6505
10.5074,5.6615
7.72302,9.09301
8.53328,-3.74741
8.74875,7.06392
6.88338,0.247912
9.47711,-2.35131
6.58918,12.0151
-2.83397,-2.89699
9.89544,12.5722
-3.42522,8.78124
15.6199,9.85082
4.16588,10.8579
8.02947,0.744465
9.34071,1.47134
10.8861,10.1287
6.03219,-4.72825
-5.6814,0.702193
0.753684,1.22716
9.87384,11.4598
10.2973,-0.815275
-0.268874,-2.34666
1.07195,10.3994
11.5569,10.3326
10.9933,6.19285
-0.296291,8.2122
9.63189,7.76501
11.7218,-0.609887
9.85264,5.69592
12.7508,7.3146
15.9539,2.70469
1.46965,-1.44347
9.68885,-2.70928
-0.826567,1.74523
6.89259,8.05398
2.43971,-0.218264
1.57882,14.2263
