@RELATION sizes1_nuovo.arff 

@ATTRIBUTE a0 real
@ATTRIBUTE a1 real

@DATA
9.92877,0.922596
0.753684,1.22716
5.27706,9.20587
11.5335,11.5428
12.3408,10.2043
-1.69762,1.92191
6.04079,9.59051
10.469,-0.880681
-0.351842,10.288
7.56629,-0.388088
1.14063,-0.909931
9.21368,1.87094
-2.78706,7.70314
2.43407,9.86683
10.1102,9.28457
0.716826,4.64089
-1.18268,9.01252
2.37966,8.80848
11.9354,-2.35856
8.86505,14.0633
11.9307,0.249349
-1.66917,-0.77593
11.3003,10.4516
-4.16528,11.0152
13.273,10.0238
-2.67629,8.09977
12.8966,-1.34601
11.1909,7.76906
7.58705,2.6877
10.8181,9.49756
12.9528,10.5579
4.17587,8.07805
9.78445,10.3193
11.834,4.02823
6.79949,-4.56326
-0.284288,11.4891
9.24623,5.47186
-0.297456,10.6331
6.89259,8.05398
-1.72782,10.1526
12.0608,-0.20577
7.72302,9.09301
2.51992,11.0353
7.52462,9.39918
10.259,-0.98786
0.431788,10.6694
15.1928,14.594
11.3777,-0.00804024
-0.181509,0.993791
10.437,11.3347
14.4349,-1.99909
0.166174,10.7625
-3.13593,-0.695068
9.22151,0.134862
9.55296,-2.81498
-2.02336,9.82917
13.5175,-2.63983
8.50823,6.88579
9.91341,0.0545734
11.3588,-0.645049
2.16764,-0.311814
10.9545,11.0514
11.2304,0.113951
9.6263,9.51044
12.8301,11.2696
11.5122,7.70856
6.63999,8.95249
-0.986283,-2.12898
1.62099,-3.64251
2.71149,11.8075
-2.83397,-2.89699
14.0138,12.1325
-0.423129,0.457362
-0.858948,-0.977285
8.45374,8.25234
7.69622,10.3796
-0.0104911,10.8344
9.695,9.09234
8.52211,10.857
2.3631,-1.95021
1.46043,0.324414
10.979,-1.43509
2.9169,2.00318
7.44953,8.27058
2.75031,8.18588
11.1056,2.9693
-0.859444,-4.83755
12.7987,13.2023
12.2948,8.67373
-0.13582,1.23129
12.193,11.5194
9.01881,7.26322
-2.80801,12.0241
10.1746,7.05434
0.150642,-0.212132
3.12807,-0.929913
10.758,-2.88418
1.72002,10.5358
0.948945,1.00981
9.42364,12.6233
1.4573,0.291004
12.8041,2.60242
14.277,7.7331
6.22829,1.3366
0.725923,0.566342
9.33594,8.96782
11.3958,12.9623
11.2354,-0.461017
11.1078,14.9324
4.21319,12.5666
2.22197,9.53167
9.07247,9.02884
7.57984,9.60288
9.76536,11.4476
-1.51166,8.80485
11.7672,6.83254
11.3646,7.68138
7.15508,8.21918
-1.58116,10.6418
11.0625,10.6505
-2.18367,1.40021
9.03403,-0.76276
8.34186,-1.1924
9.13569,-2.48605
9.97716,10.513
6.09561,16.0267
-1.75483,10.6753
7.6731,-0.628619
13.2456,8.38442
-0.556545,7.73867
13.1588,11.1383
8.88564,-4.95233
1.58391,1.12715
1.20583,-1.28969
9.85262,8.24078
12.7208,7.70933
9.85264,5.69592
7.52451,5.08716
6.89216,8.34875
-0.395254,-2.24758
10.5436,9.93228
10.7777,10.9387
11.438,4.24336
10.9508,-1.0928
-1.59801,0.748332
-0.605766,-4.85222
1.47759,9.29131
-2.6305,6.71448
0.893555,5.50914
9.02847,11.0641
